total_deliveries,ticks,pendingtasks,collisions,total_task_steps,strategy,num_agents,shelf_edge_gap,aisle_interval,shelf_rows,width,height,iteration
28.0,500.0,94.0,49.0,2016.0,swarm,5,3,5,5,40,30,21
21.0,500.0,97.0,19.0,1452.0,swarm,5,3,5,5,40,30,22
17.0,500.0,95.0,335.0,1088.0,swarm,5,3,5,5,40,30,23
12.0,500.0,96.0,28.0,632.0,swarm,5,3,5,5,40,30,24
29.0,500.0,95.0,33.0,2147.0,swarm,5,3,5,5,40,30,25
12.0,500.0,97.0,194.0,762.0,swarm,5,3,5,5,40,30,26
27.0,500.0,96.0,16.0,1790.0,swarm,5,3,5,5,40,30,27
17.0,500.0,97.0,220.0,1121.0,swarm,5,3,5,5,40,30,28
19.0,500.0,96.0,31.0,2171.0,swarm,5,3,5,5,40,30,29
11.0,500.0,51.0,615.0,383.0,swarm,15,3,5,7,20,30,0
13.0,500.0,51.0,416.0,532.0,swarm,15,3,5,7,20,30,1
32.0,500.0,47.0,300.0,2007.0,swarm,15,3,5,7,20,30,2
24.0,500.0,48.0,365.0,2150.0,swarm,15,3,5,7,20,30,3
14.0,500.0,51.0,238.0,608.0,swarm,15,3,5,7,20,30,4
47.0,500.0,45.0,408.0,4151.0,swarm,15,3,5,7,20,30,5
10.0,500.0,50.0,779.0,323.0,swarm,15,3,5,7,20,30,6
17.0,500.0,51.0,174.0,676.0,swarm,15,3,5,7,20,30,7
39.0,500.0,46.0,334.0,3068.0,swarm,15,3,5,7,20,30,8
20.0,500.0,50.0,246.0,694.0,swarm,15,3,5,7,20,30,9
10.0,500.0,51.0,637.0,328.0,swarm,15,3,5,7,20,30,10
11.0,500.0,51.0,736.0,676.0,swarm,15,3,5,7,20,30,11
21.0,500.0,49.0,113.0,1285.0,swarm,15,3,5,7,20,30,12
18.0,500.0,48.0,587.0,1387.0,swarm,15,3,5,7,20,30,13
39.0,500.0,56.0,238.0,2090.0,swarm,15,3,5,7,20,30,14
45.0,500.0,46.0,222.0,3878.0,swarm,15,3,5,7,20,30,15
22.0,500.0,52.0,757.0,1089.0,swarm,15,3,5,7,20,30,16
17.0,500.0,46.0,139.0,982.0,swarm,15,3,5,7,20,30,17
27.0,500.0,50.0,255.0,2178.0,swarm,15,3,5,7,20,30,18
28.0,500.0,52.0,328.0,1473.0,swarm,15,3,5,7,20,30,19
27.0,500.0,56.0,505.0,1752.0,swarm,15,3,5,7,20,30,20
6.0,500.0,49.0,1162.0,155.0,swarm,15,3,5,7,20,30,21
7.0,500.0,50.0,776.0,214.0,swarm,15,3,5,7,20,30,22
30.0,500.0,54.0,345.0,1819.0,swarm,15,3,5,7,20,30,23
16.0,500.0,52.0,592.0,524.0,swarm,15,3,5,7,20,30,24
17.0,500.0,54.0,224.0,657.0,swarm,15,3,5,7,20,30,25
39.0,500.0,47.0,313.0,2809.0,swarm,15,3,5,7,20,30,26
5.0,500.0,48.0,1258.0,115.0,swarm,15,3,5,7,20,30,27
8.0,500.0,48.0,913.0,165.0,swarm,15,3,5,7,20,30,28
12.0,500.0,46.0,502.0,719.0,swarm,15,3,5,7,20,30,29
26.0,500.0,54.0,33.0,1267.0,swarm,5,3,5,7,20,30,0
39.0,500.0,49.0,36.0,2236.0,swarm,5,3,5,7,20,30,1
1.0,500.0,52.0,488.0,29.0,swarm,5,3,5,7,20,30,2
16.0,500.0,54.0,33.0,857.0,swarm,5,3,5,7,20,30,3
22.0,500.0,48.0,278.0,1766.0,swarm,5,3,5,7,20,30,4
33.0,500.0,50.0,96.0,2063.0,swarm,5,3,5,7,20,30,5
18.0,500.0,52.0,20.0,782.0,swarm,5,3,5,7,20,30,6
12.0,500.0,52.0,7.0,659.0,swarm,5,3,5,7,20,30,7
29.0,500.0,51.0,29.0,1703.0,swarm,5,3,5,7,20,30,8
24.0,500.0,53.0,25.0,1607.0,swarm,5,3,5,7,20,30,9
33.0,500.0,49.0,356.0,1584.0,swarm,5,3,5,7,20,30,10
33.0,500.0,53.0,36.0,1872.0,swarm,5,3,5,7,20,30,11
24.0,500.0,51.0,202.0,1192.0,swarm,5,3,5,7,20,30,12
14.0,500.0,52.0,192.0,612.0,swarm,5,3,5,7,20,30,13
25.0,500.0,49.0,39.0,2134.0,swarm,5,3,5,7,20,30,14
42.0,500.0,49.0,71.0,2207.0,swarm,5,3,5,7,20,30,15
18.0,500.0,52.0,213.0,1026.0,swarm,5,3,5,7,20,30,16
31.0,500.0,48.0,199.0,1936.0,swarm,5,3,5,7,20,30,17
20.0,500.0,51.0,18.0,961.0,swarm,5,3,5,7,20,30,18
4.0,500.0,52.0,468.0,152.0,swarm,5,3,5,7,20,30,19
33.0,500.0,50.0,36.0,1996.0,swarm,5,3,5,7,20,30,20
9.0,500.0,52.0,11.0,533.0,swarm,5,3,5,7,20,30,21
26.0,500.0,51.0,41.0,1349.0,swarm,5,3,5,7,20,30,22
44.0,500.0,50.0,31.0,2323.0,swarm,5,3,5,7,20,30,23
30.0,500.0,53.0,144.0,1445.0,swarm,5,3,5,7,20,30,24
39.0,500.0,48.0,39.0,2244.0,swarm,5,3,5,7,20,30,25
32.0,500.0,53.0,23.0,1691.0,swarm,5,3,5,7,20,30,26
10.0,500.0,54.0,83.0,508.0,swarm,5,3,5,7,20,30,27
20.0,500.0,53.0,30.0,1858.0,swarm,5,3,5,7,20,30,28
7.0,500.0,53.0,10.0,283.0,swarm,5,3,5,7,20,30,29
6.0,500.0,45.0,103.0,236.0,swarm,5,1,5,3,30,20,0
30.0,500.0,43.0,216.0,1472.0,swarm,5,1,5,3,30,20,1
9.0,500.0,46.0,9.0,381.0,swarm,5,1,5,3,30,20,2
34.0,500.0,46.0,35.0,1701.0,swarm,5,1,5,3,30,20,3
22.0,500.0,41.0,12.0,1511.0,swarm,5,1,5,3,30,20,4
32.0,500.0,43.0,9.0,1510.0,swarm,5,1,5,3,30,20,5
19.0,500.0,45.0,61.0,972.0,swarm,5,1,5,3,30,20,6
26.0,500.0,44.0,40.0,1613.0,swarm,5,1,5,3,30,20,7
8.0,500.0,45.0,119.0,327.0,swarm,5,1,5,3,30,20,8
19.0,500.0,46.0,104.0,930.0,swarm,5,1,5,3,30,20,9
21.0,500.0,42.0,150.0,1094.0,swarm,5,1,5,3,30,20,10
26.0,500.0,45.0,278.0,1081.0,swarm,5,1,5,3,30,20,11
39.0,500.0,43.0,69.0,2081.0,swarm,5,1,5,3,30,20,12
27.0,500.0,45.0,168.0,1735.0,swarm,5,1,5,3,30,20,13
43.0,500.0,40.0,72.0,2284.0,swarm,5,1,5,3,30,20,14
30.0,500.0,46.0,172.0,1573.0,swarm,5,1,5,3,30,20,15
30.0,500.0,43.0,42.0,1816.0,swarm,5,1,5,3,30,20,16
4.0,500.0,45.0,152.0,141.0,swarm,5,1,5,3,30,20,17
33.0,500.0,45.0,47.0,1637.0,swarm,5,1,5,3,30,20,18
23.0,500.0,46.0,323.0,1081.0,swarm,5,1,5,3,30,20,19
23.0,500.0,42.0,98.0,1663.0,swarm,5,1,5,3,30,20,20
38.0,500.0,41.0,67.0,2150.0,swarm,5,1,5,3,30,20,21
25.0,500.0,47.0,58.0,1850.0,swarm,5,1,5,3,30,20,22
28.0,500.0,44.0,18.0,1395.0,swarm,5,1,5,3,30,20,23
38.0,500.0,44.0,38.0,1971.0,swarm,5,1,5,3,30,20,24
28.0,500.0,43.0,526.0,1324.0,swarm,5,1,5,3,30,20,25
26.0,500.0,45.0,30.0,1458.0,swarm,5,1,5,3,30,20,26
40.0,500.0,45.0,25.0,2146.0,swarm,5,1,5,3,30,20,27
29.0,500.0,43.0,147.0,1448.0,swarm,5,1,5,3,30,20,28
21.0,500.0,45.0,155.0,1198.0,swarm,5,1,5,3,30,20,29
13.0,500.0,38.0,447.0,865.0,swarm,15,3,5,3,30,40,0
14.0,500.0,40.0,271.0,1000.0,swarm,15,3,5,3,30,40,1
17.0,500.0,42.0,373.0,1690.0,swarm,15,3,5,3,30,40,2
7.0,500.0,39.0,154.0,400.0,swarm,15,3,5,3,30,40,3
23.0,500.0,37.0,379.0,2258.0,swarm,15,3,5,3,30,40,4
15.0,500.0,40.0,269.0,1233.0,swarm,15,3,5,3,30,40,5
14.0,500.0,39.0,734.0,828.0,swarm,15,3,5,3,30,40,6
25.0,500.0,41.0,351.0,3417.0,swarm,15,3,5,3,30,40,7
7.0,500.0,33.0,528.0,437.0,swarm,15,3,5,3,30,40,8
13.0,500.0,37.0,202.0,859.0,swarm,15,3,5,3,30,40,9
15.0,500.0,39.0,158.0,1064.0,swarm,15,3,5,3,30,40,10
7.0,500.0,37.0,231.0,289.0,swarm,15,3,5,3,30,40,11
5.0,500.0,39.0,232.0,260.0,swarm,15,3,5,3,30,40,12
7.0,500.0,36.0,182.0,317.0,swarm,15,3,5,3,30,40,13
18.0,500.0,41.0,156.0,1450.0,swarm,15,3,5,3,30,40,14
18.0,500.0,42.0,193.0,1696.0,swarm,15,3,5,3,30,40,15
11.0,500.0,39.0,954.0,629.0,swarm,15,3,5,3,30,40,16
9.0,500.0,38.0,327.0,550.0,swarm,15,3,5,3,30,40,17
18.0,500.0,40.0,192.0,2344.0,swarm,15,3,5,3,30,40,18
11.0,500.0,38.0,347.0,625.0,swarm,15,3,5,3,30,40,19
21.0,500.0,40.0,308.0,2035.0,swarm,15,3,5,3,30,40,20
10.0,500.0,38.0,125.0,634.0,swarm,15,3,5,3,30,40,21
17.0,500.0,38.0,129.0,1634.0,swarm,15,3,5,3,30,40,22
11.0,500.0,39.0,575.0,759.0,swarm,15,3,5,3,30,40,23
14.0,500.0,43.0,81.0,928.0,swarm,15,3,5,3,30,40,24
14.0,500.0,39.0,101.0,1250.0,swarm,15,3,5,3,30,40,25
4.0,500.0,37.0,130.0,148.0,swarm,15,3,5,3,30,40,26
12.0,500.0,37.0,454.0,852.0,swarm,15,3,5,3,30,40,27
23.0,500.0,38.0,238.0,2364.0,swarm,15,3,5,3,30,40,28
10.0,500.0,37.0,397.0,638.0,swarm,15,3,5,3,30,40,29
21.0,500.0,50.0,166.0,1331.0,swarm,20,2,10,3,30,40,0
13.0,500.0,55.0,284.0,902.0,swarm,20,2,10,3,30,40,1
27.0,500.0,57.0,344.0,2835.0,swarm,20,2,10,3,30,40,2
16.0,500.0,56.0,266.0,1397.0,swarm,20,2,10,3,30,40,3
16.0,500.0,53.0,633.0,985.0,swarm,20,2,10,3,30,40,4
13.0,500.0,59.0,527.0,1207.0,swarm,20,2,10,3,30,40,5
19.0,500.0,58.0,115.0,1515.0,swarm,20,2,10,3,30,40,6
16.0,500.0,52.0,424.0,1810.0,swarm,20,2,10,3,30,40,7
25.0,500.0,54.0,350.0,2054.0,swarm,20,2,10,3,30,40,8
12.0,500.0,56.0,440.0,773.0,swarm,20,2,10,3,30,40,9
15.0,500.0,56.0,369.0,762.0,swarm,20,2,10,3,30,40,10
9.0,500.0,52.0,672.0,407.0,swarm,20,2,10,3,30,40,11
29.0,500.0,60.0,298.0,2755.0,swarm,20,2,10,3,30,40,12
30.0,500.0,53.0,598.0,3390.0,swarm,20,2,10,3,30,40,13
23.0,500.0,53.0,505.0,1862.0,swarm,20,2,10,3,30,40,14
25.0,500.0,55.0,143.0,2367.0,swarm,20,2,10,3,30,40,15
31.0,500.0,58.0,375.0,4060.0,swarm,20,2,10,3,30,40,16
25.0,500.0,56.0,240.0,2219.0,swarm,20,2,10,3,30,40,17
16.0,500.0,53.0,152.0,1085.0,swarm,20,2,10,3,30,40,18
24.0,500.0,57.0,146.0,2151.0,swarm,20,2,10,3,30,40,19
9.0,500.0,54.0,605.0,621.0,swarm,20,2,10,3,30,40,20
21.0,500.0,50.0,741.0,3161.0,swarm,20,2,10,3,30,40,21
27.0,500.0,55.0,320.0,2814.0,swarm,20,2,10,3,30,40,22
5.0,500.0,51.0,562.0,235.0,swarm,20,2,10,3,30,40,23
14.0,500.0,57.0,264.0,954.0,swarm,20,2,10,3,30,40,24
10.0,500.0,51.0,510.0,662.0,swarm,20,2,10,3,30,40,25
8.0,500.0,53.0,160.0,316.0,swarm,20,2,10,3,30,40,26
22.0,500.0,56.0,203.0,2098.0,swarm,20,2,10,3,30,40,27
20.0,500.0,56.0,358.0,1915.0,swarm,20,2,10,3,30,40,28
11.0,500.0,55.0,728.0,541.0,swarm,20,2,10,3,30,40,29
27.0,500.0,51.0,385.0,1115.0,swarm,5,3,5,7,20,20,0
44.0,500.0,49.0,140.0,2169.0,swarm,5,3,5,7,20,20,1
57.0,500.0,45.0,28.0,2369.0,swarm,5,3,5,7,20,20,2
9.0,500.0,54.0,25.0,291.0,swarm,5,3,5,7,20,20,3
11.0,500.0,55.0,11.0,386.0,swarm,5,3,5,7,20,20,4
26.0,500.0,52.0,70.0,1549.0,swarm,5,3,5,7,20,20,5
14.0,500.0,54.0,351.0,498.0,swarm,5,3,5,7,20,20,6
48.0,500.0,48.0,45.0,2257.0,swarm,5,3,5,7,20,20,7
37.0,500.0,48.0,37.0,2153.0,swarm,5,3,5,7,20,20,8
54.0,500.0,51.0,24.0,2301.0,swarm,5,3,5,7,20,20,9
29.0,500.0,54.0,338.0,1339.0,swarm,5,3,5,7,20,20,10
41.0,500.0,49.0,159.0,2000.0,swarm,5,3,5,7,20,20,11
9.0,500.0,52.0,338.0,272.0,swarm,5,3,5,7,20,20,12
15.0,500.0,53.0,349.0,666.0,swarm,5,3,5,7,20,20,13
8.0,500.0,52.0,441.0,274.0,swarm,5,3,5,7,20,20,14
48.0,500.0,53.0,45.0,2046.0,swarm,5,3,5,7,20,20,15
40.0,500.0,48.0,56.0,2207.0,swarm,5,3,5,7,20,20,16
3.0,500.0,52.0,758.0,35.0,swarm,5,3,5,7,20,20,17
46.0,500.0,52.0,48.0,2214.0,swarm,5,3,5,7,20,20,18
16.0,500.0,53.0,398.0,661.0,swarm,5,3,5,7,20,20,19
18.0,500.0,52.0,279.0,926.0,swarm,5,3,5,7,20,20,20
26.0,500.0,53.0,67.0,1277.0,swarm,5,3,5,7,20,20,21
32.0,500.0,51.0,52.0,1718.0,swarm,5,3,5,7,20,20,22
14.0,500.0,52.0,9.0,516.0,swarm,5,3,5,7,20,20,23
25.0,500.0,52.0,178.0,815.0,swarm,5,3,5,7,20,20,24
37.0,500.0,53.0,247.0,1776.0,swarm,5,3,5,7,20,20,25
46.0,500.0,49.0,103.0,2124.0,swarm,5,3,5,7,20,20,26
34.0,500.0,51.0,106.0,1664.0,swarm,5,3,5,7,20,20,27
36.0,500.0,51.0,85.0,1933.0,swarm,5,3,5,7,20,20,28
40.0,500.0,51.0,76.0,2042.0,swarm,5,3,5,7,20,20,29
29.0,500.0,67.0,30.0,1282.0,swarm,10,3,10,7,20,30,0
10.0,500.0,65.0,859.0,407.0,swarm,10,3,10,7,20,30,1
52.0,500.0,60.0,139.0,3456.0,swarm,10,3,10,7,20,30,2
30.0,500.0,60.0,72.0,1822.0,swarm,10,3,10,7,20,30,3
26.0,500.0,65.0,267.0,1609.0,swarm,10,3,10,7,20,30,4
27.0,500.0,65.0,217.0,1937.0,swarm,10,3,10,7,20,30,5
42.0,500.0,66.0,118.0,3870.0,swarm,10,3,10,7,20,30,6
46.0,500.0,60.0,261.0,3340.0,swarm,10,3,10,7,20,30,7
29.0,500.0,62.0,49.0,1360.0,swarm,10,3,10,7,20,30,8
8.0,500.0,63.0,460.0,277.0,swarm,10,3,10,7,20,30,9
40.0,500.0,65.0,318.0,2133.0,swarm,10,3,10,7,20,30,10
49.0,500.0,120.0,196.0,2350.0,swarm,10,3,10,7,20,30,11
48.0,500.0,66.0,214.0,3599.0,swarm,10,3,10,7,20,30,12
24.0,500.0,58.0,708.0,1616.0,swarm,10,3,10,7,20,30,13
10.0,500.0,65.0,279.0,376.0,swarm,10,3,10,7,20,30,14
24.0,500.0,65.0,42.0,1148.0,swarm,10,3,10,7,20,30,15
42.0,500.0,65.0,199.0,2595.0,swarm,10,3,10,7,20,30,16
33.0,500.0,66.0,116.0,2118.0,swarm,10,3,10,7,20,30,17
13.0,500.0,64.0,619.0,625.0,swarm,10,3,10,7,20,30,18
14.0,500.0,62.0,179.0,1712.0,swarm,10,3,10,7,20,30,19
12.0,500.0,67.0,204.0,486.0,swarm,10,3,10,7,20,30,20
57.0,500.0,61.0,337.0,3525.0,swarm,10,3,10,7,20,30,21
48.0,500.0,62.0,135.0,3343.0,swarm,10,3,10,7,20,30,22
17.0,500.0,66.0,105.0,952.0,swarm,10,3,10,7,20,30,23
29.0,500.0,65.0,102.0,1867.0,swarm,10,3,10,7,20,30,24
35.0,500.0,67.0,258.0,1964.0,swarm,10,3,10,7,20,30,25
57.0,500.0,63.0,86.0,3310.0,swarm,10,3,10,7,20,30,26
23.0,500.0,69.0,188.0,1310.0,swarm,10,3,10,7,20,30,27
10.0,500.0,67.0,18.0,306.0,swarm,10,3,10,7,20,30,28
44.0,500.0,61.0,365.0,3916.0,swarm,10,3,10,7,20,30,29
30.0,500.0,65.0,74.0,3002.0,swarm,10,3,5,5,30,40,0
30.0,500.0,59.0,183.0,3533.0,swarm,10,3,5,5,30,40,1
4.0,500.0,66.0,607.0,207.0,swarm,10,3,5,5,30,40,2
3.0,500.0,68.0,583.0,80.0,swarm,10,3,5,5,30,40,3
22.0,500.0,66.0,258.0,2303.0,swarm,10,3,5,5,30,40,4
4.0,500.0,67.0,628.0,145.0,swarm,10,3,5,5,30,40,5
12.0,500.0,67.0,128.0,1273.0,swarm,10,3,5,5,30,40,6
14.0,500.0,68.0,191.0,1772.0,swarm,10,3,5,5,30,40,7
21.0,500.0,61.0,159.0,2084.0,swarm,10,3,5,5,30,40,8
14.0,500.0,69.0,103.0,778.0,swarm,10,3,5,5,30,40,9
8.0,500.0,67.0,22.0,538.0,swarm,10,3,5,5,30,40,10
9.0,500.0,69.0,186.0,595.0,swarm,10,3,5,5,30,40,11
21.0,500.0,59.0,110.0,2541.0,swarm,10,3,5,5,30,40,12
4.0,500.0,66.0,223.0,193.0,swarm,10,3,5,5,30,40,13
29.0,500.0,59.0,135.0,3538.0,swarm,10,3,5,5,30,40,14
24.0,500.0,68.0,130.0,2308.0,swarm,10,3,5,5,30,40,15
16.0,500.0,66.0,208.0,1797.0,swarm,10,3,5,5,30,40,16
19.0,500.0,66.0,139.0,2585.0,swarm,10,3,5,5,30,40,17
10.0,500.0,69.0,282.0,492.0,swarm,10,3,5,5,30,40,18
7.0,500.0,67.0,637.0,415.0,swarm,10,3,5,5,30,40,19
5.0,500.0,69.0,62.0,212.0,swarm,10,3,5,5,30,40,20
6.0,500.0,68.0,154.0,260.0,swarm,10,3,5,5,30,40,21
8.0,500.0,68.0,131.0,535.0,swarm,10,3,5,5,30,40,22
8.0,500.0,70.0,89.0,470.0,swarm,10,3,5,5,30,40,23
27.0,500.0,59.0,94.0,2290.0,swarm,10,3,5,5,30,40,24
6.0,500.0,68.0,127.0,424.0,swarm,10,3,5,5,30,40,25
13.0,500.0,68.0,245.0,1250.0,swarm,10,3,5,5,30,40,26
9.0,500.0,65.0,688.0,724.0,swarm,10,3,5,5,30,40,27
8.0,500.0,68.0,198.0,465.0,swarm,10,3,5,5,30,40,28
29.0,500.0,59.0,206.0,3231.0,swarm,10,3,5,5,30,40,29
6.0,500.0,90.0,462.0,182.0,swarm,15,3,5,7,30,40,0
13.0,500.0,94.0,381.0,1028.0,swarm,15,3,5,7,30,40,1
32.0,500.0,87.0,199.0,2983.0,swarm,15,3,5,7,30,40,2
14.0,500.0,94.0,568.0,1019.0,swarm,15,3,5,7,30,40,3
25.0,500.0,88.0,437.0,2543.0,swarm,15,3,5,7,30,40,4
14.0,500.0,92.0,348.0,672.0,swarm,15,3,5,7,30,40,5
8.0,500.0,91.0,483.0,375.0,swarm,15,3,5,7,30,40,6
7.0,500.0,93.0,299.0,356.0,swarm,15,3,5,7,30,40,7
14.0,500.0,93.0,60.0,661.0,swarm,15,3,5,7,30,40,8
19.0,500.0,91.0,269.0,1369.0,swarm,15,3,5,7,30,40,9
13.0,500.0,90.0,701.0,758.0,swarm,15,3,5,7,30,40,10
7.0,500.0,90.0,234.0,359.0,swarm,15,3,5,7,30,40,11
32.0,500.0,94.0,513.0,2907.0,swarm,15,3,5,7,30,40,12
14.0,500.0,96.0,162.0,772.0,swarm,15,3,5,7,30,40,13
18.0,500.0,91.0,300.0,1574.0,swarm,15,3,5,7,30,40,14
24.0,500.0,92.0,416.0,2448.0,swarm,15,3,5,7,30,40,15
15.0,500.0,95.0,250.0,758.0,swarm,15,3,5,7,30,40,16
17.0,500.0,89.0,620.0,796.0,swarm,15,3,5,7,30,40,17
6.0,500.0,90.0,338.0,245.0,swarm,15,3,5,7,30,40,18
21.0,500.0,89.0,406.0,1962.0,swarm,15,3,5,7,30,40,19
25.0,500.0,95.0,449.0,2029.0,swarm,15,3,5,7,30,40,20
21.0,500.0,96.0,156.0,1315.0,swarm,15,3,5,7,30,40,21
7.0,500.0,88.0,428.0,338.0,swarm,15,3,5,7,30,40,22
30.0,500.0,88.0,569.0,2348.0,swarm,15,3,5,7,30,40,23
23.0,500.0,85.0,268.0,1907.0,swarm,15,3,5,7,30,40,24
27.0,500.0,95.0,407.0,2552.0,swarm,15,3,5,7,30,40,25
6.0,500.0,90.0,24.0,193.0,swarm,15,3,5,7,30,40,26
22.0,500.0,91.0,206.0,1616.0,swarm,15,3,5,7,30,40,27
7.0,500.0,85.0,594.0,478.0,swarm,15,3,5,7,30,40,28
11.0,500.0,91.0,329.0,722.0,swarm,15,3,5,7,30,40,29
34.0,500.0,92.0,80.0,2207.0,swarm,5,3,5,5,40,20,0
9.0,500.0,95.0,21.0,412.0,swarm,5,3,5,5,40,20,1
28.0,500.0,94.0,66.0,2286.0,swarm,5,3,5,5,40,20,2
27.0,500.0,96.0,37.0,1829.0,swarm,5,3,5,5,40,20,3
21.0,500.0,98.0,7.0,1099.0,swarm,5,3,5,5,40,20,4
30.0,500.0,92.0,14.0,2168.0,swarm,5,3,5,5,40,20,5
12.0,500.0,96.0,3.0,535.0,swarm,5,3,5,5,40,20,6
28.0,500.0,97.0,20.0,2037.0,swarm,5,3,5,5,40,20,7
35.0,500.0,93.0,23.0,2189.0,swarm,5,3,5,5,40,20,8
27.0,500.0,97.0,24.0,1748.0,swarm,5,3,5,5,40,20,9
26.0,500.0,95.0,5.0,1447.0,swarm,5,3,5,5,40,20,10
16.0,500.0,94.0,44.0,1070.0,swarm,5,3,5,5,40,20,11
15.0,500.0,95.0,149.0,1231.0,swarm,5,3,5,5,40,20,12
34.0,500.0,94.0,31.0,2154.0,swarm,5,3,5,5,40,20,13
30.0,500.0,96.0,37.0,1959.0,swarm,5,3,5,5,40,20,14
11.0,500.0,96.0,4.0,437.0,swarm,5,3,5,5,40,20,15
37.0,500.0,96.0,5.0,2217.0,swarm,5,3,5,5,40,20,16
17.0,500.0,95.0,209.0,1182.0,swarm,5,3,5,5,40,20,17
30.0,500.0,95.0,16.0,1976.0,swarm,5,3,5,5,40,20,18
4.0,500.0,96.0,196.0,186.0,swarm,5,3,5,5,40,20,19
33.0,500.0,96.0,19.0,2106.0,swarm,5,3,5,5,40,20,20
38.0,500.0,97.0,32.0,1992.0,swarm,5,3,5,5,40,20,21
10.0,500.0,96.0,51.0,458.0,swarm,5,3,5,5,40,20,22
33.0,500.0,93.0,27.0,2147.0,swarm,5,3,5,5,40,20,23
6.0,500.0,98.0,1.0,259.0,swarm,5,3,5,5,40,20,24
10.0,500.0,95.0,21.0,537.0,swarm,5,3,5,5,40,20,25
7.0,500.0,95.0,763.0,289.0,swarm,5,3,5,5,40,20,26
29.0,500.0,94.0,25.0,1901.0,swarm,5,3,5,5,40,20,27
34.0,500.0,94.0,197.0,1929.0,swarm,5,3,5,5,40,20,28
29.0,500.0,96.0,29.0,1843.0,swarm,5,3,5,5,40,20,29
15.0,500.0,23.0,43.0,917.0,swarm,10,3,5,3,20,40,0
7.0,500.0,22.0,178.0,299.0,swarm,10,3,5,3,20,40,1
9.0,500.0,20.0,327.0,468.0,swarm,10,3,5,3,20,40,2
20.0,500.0,15.0,146.0,1544.0,swarm,10,3,5,3,20,40,3
14.0,500.0,22.0,172.0,1172.0,swarm,10,3,5,3,20,40,4
25.0,500.0,23.0,185.0,2025.0,swarm,10,3,5,3,20,40,5
13.0,500.0,23.0,15.0,709.0,swarm,10,3,5,3,20,40,6
10.0,500.0,23.0,174.0,476.0,swarm,10,3,5,3,20,40,7
22.0,500.0,19.0,334.0,2170.0,swarm,10,3,5,3,20,40,8
12.0,500.0,23.0,37.0,462.0,swarm,10,3,5,3,20,40,9
7.0,500.0,21.0,639.0,414.0,swarm,10,3,5,3,20,40,10
3.0,500.0,20.0,455.0,96.0,swarm,10,3,5,3,20,40,11
23.0,500.0,21.0,317.0,1758.0,swarm,10,3,5,3,20,40,12
21.0,500.0,17.0,181.0,2663.0,swarm,10,3,5,3,20,40,13
24.0,500.0,21.0,351.0,2587.0,swarm,10,3,5,3,20,40,14
17.0,500.0,13.0,230.0,1670.0,swarm,10,3,5,3,20,40,15
14.0,500.0,22.0,49.0,1074.0,swarm,10,3,5,3,20,40,16
6.0,500.0,21.0,900.0,246.0,swarm,10,3,5,3,20,40,17
7.0,500.0,21.0,184.0,434.0,swarm,10,3,5,3,20,40,18
6.0,500.0,21.0,663.0,213.0,swarm,10,3,5,3,20,40,19
16.0,500.0,23.0,54.0,1107.0,swarm,10,3,5,3,20,40,20
8.0,500.0,21.0,224.0,1231.0,swarm,10,3,5,3,20,40,21
6.0,500.0,23.0,32.0,280.0,swarm,10,3,5,3,20,40,22
27.0,500.0,20.0,140.0,2580.0,swarm,10,3,5,3,20,40,23
33.0,500.0,17.0,217.0,3143.0,swarm,10,3,5,3,20,40,24
6.0,500.0,22.0,156.0,224.0,swarm,10,3,5,3,20,40,25
3.0,500.0,22.0,52.0,113.0,swarm,10,3,5,3,20,40,26
29.0,500.0,18.0,169.0,3086.0,swarm,10,3,5,3,20,40,27
19.0,500.0,16.0,76.0,1343.0,swarm,10,3,5,3,20,40,28
18.0,500.0,23.0,183.0,1813.0,swarm,10,3,5,3,20,40,29
14.0,500.0,102.0,61.0,695.0,swarm,10,2,5,7,30,40,0
34.0,500.0,101.0,165.0,3095.0,swarm,10,2,5,7,30,40,1
26.0,500.0,97.0,31.0,1451.0,swarm,10,2,5,7,30,40,2
19.0,500.0,101.0,172.0,1152.0,swarm,10,2,5,7,30,40,3
26.0,500.0,96.0,105.0,2148.0,swarm,10,2,5,7,30,40,4
29.0,500.0,101.0,96.0,2082.0,swarm,10,2,5,7,30,40,5
27.0,500.0,97.0,206.0,2893.0,swarm,10,2,5,7,30,40,6
19.0,500.0,100.0,95.0,1389.0,swarm,10,2,5,7,30,40,7
30.0,500.0,97.0,197.0,2289.0,swarm,10,2,5,7,30,40,8
14.0,500.0,100.0,261.0,554.0,swarm,10,2,5,7,30,40,9
20.0,500.0,98.0,157.0,2252.0,swarm,10,2,5,7,30,40,10
30.0,500.0,97.0,208.0,2766.0,swarm,10,2,5,7,30,40,11
24.0,500.0,99.0,409.0,1801.0,swarm,10,2,5,7,30,40,12
7.0,500.0,99.0,604.0,223.0,swarm,10,2,5,7,30,40,13
39.0,500.0,99.0,123.0,2835.0,swarm,10,2,5,7,30,40,14
19.0,500.0,101.0,62.0,1461.0,swarm,10,2,5,7,30,40,15
34.0,500.0,100.0,182.0,2833.0,swarm,10,2,5,7,30,40,16
43.0,500.0,94.0,60.0,2746.0,swarm,10,2,5,7,30,40,17
15.0,500.0,99.0,25.0,957.0,swarm,10,2,5,7,30,40,18
19.0,500.0,101.0,217.0,1324.0,swarm,10,2,5,7,30,40,19
21.0,500.0,101.0,193.0,1620.0,swarm,10,2,5,7,30,40,20
